roberta_neg_Exp,roberta_neu_Exp,roberta_pos_Exp,roberta_neg_OSF,roberta_neu_OSF,roberta_pos_OSF,Satis_Bloque,Satis_ODS,Satis_Aporte,Satis_Interaccion,Satis_Herramientas,Satis_Exp,Satis_Liderazgo_OSF,Satis_IT,Retro_OSF,Causa_Interesante,Opp_Egoismo,Nvl_Responsabilidad,Respeto_Diversidad,Promover_Soluciones,OSF_encoded
0.0022640575,0.066462085,0.9312739,0.0015533033,0.008404109,0.99004257,4,4,4,4,2,2,4,4,1,1,4,4,4,4,59
0.002218179,0.0631522,0.93462956,0.0013485594,0.0066279955,0.99202347,5,5,5,5,5,3,5,5,1,1,5,5,5,5,233
0.001758704,0.01336488,0.9848764,0.006047774,0.05599158,0.9379607,5,5,5,5,5,3,5,5,1,1,3,4,5,5,66
0.03170209,0.20455073,0.76374716,0.002008459,0.01696221,0.98102933,5,5,4,5,5,3,5,4,1,1,4,5,5,5,179
0.20817839,0.5498161,0.24200551,0.30179778,0.56409204,0.13411017,4,4,5,5,5,1,5,4,1,1,4,4,5,5,184
0.0011565179,0.012860749,0.9859827,0.0011565179,0.0128607415,0.9859827,3,5,4,3,5,2,4,3,1,1,5,5,4,5,66
0.5278046,0.35376528,0.11843011,0.037873495,0.4096208,0.55250573,4,4,4,4,4,2,4,4,1,1,5,5,5,5,233
0.0064179734,0.08059031,0.9129917,0.0019992278,0.05125399,0.94674677,5,5,5,5,4,3,5,4,1,1,5,5,5,5,59
0.021866594,0.08089041,0.89724296,0.0026199832,0.035671618,0.96170837,5,5,5,5,4,3,5,5,1,1,5,5,5,5,168
0.20817839,0.5498161,0.24200551,0.002255767,0.019828688,0.97791547,4,5,5,3,5,3,4,5,1,1,5,5,5,5,30
0.031105142,0.16556878,0.8033261,0.002332765,0.029397367,0.9682699,4,4,5,5,5,3,5,5,1,1,5,5,5,5,179
0.020597031,0.11809189,0.861311,0.0019742139,0.018226769,0.97979903,5,5,5,5,5,3,5,5,1,1,4,4,5,4,116
0.017039308,0.24089225,0.7420684,0.0035068016,0.05715495,0.93933827,4,4,4,2,3,0,2,3,1,1,3,5,5,3,179
0.001484675,0.0089238705,0.9895914,0.0013832324,0.011565185,0.9870516,5,5,5,5,5,3,5,5,1,1,5,5,5,5,253
0.20817839,0.5498161,0.24200551,0.002181196,0.036561873,0.961257,5,5,5,5,5,3,5,5,1,1,5,5,5,5,168
0.066112906,0.24224415,0.69164294,0.004757303,0.06486362,0.93037915,4,4,4,3,4,1,3,2,1,1,4,4,4,4,184
0.20817839,0.5498161,0.24200551,0.001492955,0.006716539,0.99179053,5,5,5,5,5,3,5,5,1,1,5,5,5,5,59
0.018588401,0.12613481,0.8552768,0.0030933588,0.03542253,0.96148413,5,5,5,5,2,3,5,2,1,1,5,5,5,5,150
0.0015478136,0.016250405,0.98220176,0.006633549,0.12036611,0.8730003,5,5,5,3,2,3,5,4,1,1,5,5,5,5,253
0.032718047,0.14814334,0.8191386,0.0012841851,0.014322603,0.9843932,4,5,4,5,4,2,5,4,1,1,5,5,5,5,168
0.002744288,0.030139722,0.96711594,0.0012232008,0.010747385,0.9880294,5,5,4,5,3,3,5,5,1,1,5,5,5,5,168
0.20817839,0.5498161,0.24200551,0.0015877683,0.012508211,0.98590404,5,5,5,3,3,3,5,5,1,1,5,5,5,5,47
0.71737677,0.24198517,0.04063807,0.0017333266,0.040201623,0.9580651,5,5,5,3,5,3,5,5,0,1,5,5,5,5,103
0.0044618607,0.033568196,0.96197,0.008998959,0.34573948,0.6452615,5,5,5,5,4,3,5,4,1,1,4,5,5,4,59
0.0025860344,0.020014655,0.97739935,0.13207802,0.48765254,0.38026944,4,5,4,4,4,2,4,4,1,1,4,5,5,4,150
0.004051362,0.07364029,0.9223083,0.0010199407,0.011660849,0.98731923,5,5,4,5,4,2,5,5,1,1,5,5,5,5,47
0.090230994,0.57551163,0.3342574,0.0032315557,0.03997822,0.95679027,5,5,5,5,4,3,5,5,1,1,5,5,5,5,59
0.05859067,0.48215023,0.45925912,0.28129897,0.60218835,0.11651272,5,5,5,5,5,3,5,5,1,1,5,5,5,5,243
0.002077743,0.034421396,0.9635009,0.0022677167,0.020790339,0.976942,5,5,5,5,5,3,5,5,0,1,5,5,5,5,168
0.02365415,0.21186496,0.7644809,0.001603558,0.021305826,0.9770906,5,5,5,5,5,3,5,5,1,1,5,5,5,5,47
0.20817839,0.5498161,0.24200551,0.0018054001,0.009824054,0.98837054,4,4,4,4,4,3,5,4,1,1,4,3,4,4,59
0.010258341,0.122139096,0.8676026,0.1636586,0.6539623,0.1823791,4,4,4,4,4,2,4,4,1,1,3,3,3,3,168
0.002611261,0.029087028,0.9683017,0.0018303426,0.02499904,0.9731706,5,5,4,4,4,3,5,5,1,1,5,5,5,5,108
0.018250164,0.12379182,0.857958,0.0043833293,0.060331058,0.93528557,4,4,5,5,3,2,4,4,1,1,4,4,4,4,59
0.0021979506,0.0114996135,0.98630244,0.03301204,0.18483914,0.7821488,5,5,5,4,4,3,4,5,1,1,5,5,5,5,108
0.0069940584,0.42747256,0.5655334,0.006727102,0.10871552,0.88455737,4,3,4,3,3,2,4,3,0,1,5,4,4,4,243
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,4,4,4,3,3,4,3,1,0,3,3,3,4,150
0.004918784,0.07360404,0.9214772,0.0020816263,0.020258894,0.9776595,5,5,5,5,5,3,4,4,1,1,5,5,5,5,143
0.20817839,0.5498161,0.24200551,0.001770031,0.016495192,0.9817348,5,5,5,5,5,3,5,5,1,1,5,4,5,5,168
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,5,5,5,5,3,5,5,1,1,5,5,5,5,168
0.0018172531,0.030470219,0.9677125,0.020939175,0.12303533,0.85602546,5,5,5,5,5,3,5,5,1,1,5,5,5,5,168
0.0021342007,0.014012904,0.98385286,0.0022758928,0.048139926,0.94958425,5,5,5,5,4,3,5,5,0,1,4,5,5,5,116
0.19171968,0.48729947,0.32098085,0.006904926,0.21201606,0.781079,5,5,4,5,4,3,5,2,1,1,4,4,4,4,168
0.03514437,0.17566061,0.789195,0.0016797355,0.01951149,0.9788088,5,4,5,4,3,2,4,5,1,1,4,5,5,5,150
0.17496297,0.7074909,0.117546126,0.003206157,0.061187662,0.93560624,4,4,4,4,4,2,5,4,1,1,4,4,4,4,243
0.0016891037,0.012011591,0.98629934,0.0038975037,0.031949833,0.96415263,5,5,5,5,5,3,5,5,1,1,5,5,5,5,168
0.007444703,0.08179154,0.9107638,0.004049394,0.03730607,0.95864457,5,5,4,4,5,3,5,5,1,1,5,4,5,4,254
0.20817839,0.5498161,0.24200551,0.002104547,0.022778843,0.97511655,5,5,5,5,5,3,5,5,1,1,5,5,5,5,30
0.0016571007,0.015191047,0.9831518,0.00186325,0.03052992,0.9676068,5,5,5,5,3,3,5,5,1,1,5,5,5,5,23
0.001347157,0.012350608,0.98630226,0.8183433,0.17342825,0.008228494,3,4,3,3,3,1,3,4,1,1,4,4,3,4,179
0.0026639013,0.026833724,0.9705024,0.0016740276,0.007276376,0.9910495,5,5,5,5,4,3,5,5,1,1,5,5,5,5,30
0.0013017898,0.010293258,0.988405,0.0022095242,0.038604256,0.9591862,5,5,5,5,5,3,5,5,1,1,5,5,5,5,254
0.02256397,0.1479906,0.8294454,0.0018879501,0.014386359,0.9837257,5,5,5,5,5,3,5,5,1,1,5,5,5,5,23
0.0013638986,0.024695566,0.9739405,0.0015023767,0.007894777,0.99060285,5,5,5,5,5,3,5,5,1,1,5,5,5,5,78
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,5,5,5,2,3,5,5,1,1,5,5,5,5,30
0.5512979,0.39345604,0.055246085,0.12763487,0.59026694,0.28209817,2,4,4,2,5,3,5,4,1,1,5,5,5,5,23
0.48672274,0.44104412,0.07223315,0.9248438,0.0730185,0.0021376563,3,4,4,3,3,0,2,2,1,1,5,5,5,4,23
0.008753516,0.31653255,0.67471397,0.003033794,0.04061598,0.95635027,5,5,5,4,4,3,4,3,1,1,5,4,4,5,30
0.0020950362,0.0289288,0.9689762,0.00237841,0.038241692,0.9593799,5,5,5,5,5,3,5,5,1,1,5,5,5,5,168
0.018870685,0.15353183,0.82759744,0.010781602,0.33239603,0.6568223,5,5,5,5,5,3,5,5,1,1,5,5,5,5,59
0.00803644,0.15975513,0.83220845,0.0016255277,0.014553785,0.9838207,5,5,4,4,5,2,4,5,1,1,5,5,5,5,45
0.0045198426,0.06660639,0.9288738,0.3158737,0.5460421,0.13808422,4,4,4,5,5,1,4,5,1,1,5,5,5,5,45
0.006554379,0.08291491,0.9105307,0.0020441965,0.04060074,0.957355,5,5,5,5,5,3,5,5,1,1,5,5,5,5,150
0.20817839,0.5498161,0.24200551,0.0015050155,0.00706222,0.9914328,5,5,5,5,5,3,5,5,1,1,5,5,5,5,184
0.20817839,0.5498161,0.24200551,0.0014480976,0.012591837,0.98596,5,5,5,5,5,3,5,5,1,1,5,5,5,5,59
0.00992874,0.267156,0.72291523,0.0021046707,0.024053989,0.97384137,5,5,5,5,5,3,5,5,1,1,5,5,5,5,168
0.0022960182,0.046808388,0.9508956,0.0019855308,0.007585679,0.9904288,5,5,5,5,3,3,5,5,1,1,3,5,3,5,61
0.20817839,0.5498161,0.24200551,0.0014543433,0.011760363,0.98678523,5,5,5,5,5,3,5,5,1,1,5,5,5,5,253
0.0011454059,0.0126743,0.98618025,0.20139538,0.5959772,0.2026274,4,4,5,4,5,2,5,4,1,1,2,4,4,5,108
0.0016166171,0.009438174,0.9889452,0.0019264172,0.032842234,0.9652313,5,5,5,5,5,3,5,5,1,1,5,5,5,5,59
0.0016534537,0.01905365,0.97929287,0.0014985522,0.017441995,0.9810595,5,5,5,5,5,3,5,5,1,1,5,5,5,5,143
0.0013148423,0.01097723,0.9877079,0.07381018,0.87109977,0.055090073,5,5,5,5,4,3,5,5,1,1,5,5,5,5,168
0.20817839,0.5498161,0.24200551,0.001730324,0.027765658,0.97050405,5,5,5,5,5,3,5,5,1,1,5,5,5,5,253
0.29730827,0.5604197,0.1422721,0.00607661,0.06962966,0.92429376,4,4,4,4,4,2,4,4,1,1,4,4,4,4,168
0.0028542688,0.0711001,0.9260456,0.0051410426,0.18472004,0.81013894,5,4,3,4,5,3,5,5,1,1,4,5,5,5,47
0.033599958,0.55506474,0.41133532,0.007486702,0.43287364,0.5596397,5,5,4,4,4,3,5,4,1,1,5,5,5,5,178
0.0012909063,0.016344113,0.98236495,0.0013347636,0.014114594,0.98455065,5,5,5,5,5,3,5,5,1,1,5,5,5,5,178
0.25829428,0.45127246,0.29043326,0.87753695,0.114579596,0.007883425,3,3,3,3,3,1,3,3,0,0,3,3,3,3,116
0.04155468,0.31756634,0.640879,0.0012436141,0.006910322,0.99184614,4,4,4,4,4,2,4,4,1,1,4,4,4,4,61
0.0060826894,0.04570609,0.94821125,0.0013829572,0.0100201545,0.98859686,5,5,4,5,4,3,5,5,1,1,5,5,5,5,253
0.001720279,0.03091655,0.9673632,0.0030539127,0.026967054,0.9699791,5,5,5,4,5,3,5,4,0,1,5,5,5,5,178
0.03944773,0.39712256,0.5634298,0.010864186,0.110062696,0.87907314,4,5,5,3,4,2,4,4,1,1,4,4,4,4,179
0.0010796218,0.011289807,0.98763055,0.0014130451,0.0066508544,0.9919361,5,5,5,5,3,3,5,4,1,1,5,5,5,5,168
0.0015981215,0.020800509,0.9776014,0.0015069798,0.0143964905,0.9840965,4,4,4,4,4,2,5,5,1,1,5,5,5,5,45
0.0030112402,0.026704367,0.97028434,0.002300535,0.044386905,0.9533126,5,5,5,5,5,3,5,5,1,1,5,5,5,5,243
0.0013026613,0.015672192,0.9830252,0.002041493,0.01661553,0.981343,5,5,5,5,5,3,5,5,1,1,5,5,5,5,116
0.0029320663,0.06525024,0.9318177,0.0017043434,0.007983744,0.99031186,5,5,5,5,5,3,5,5,1,1,5,5,5,5,143
0.0013685409,0.05661868,0.9420128,0.0017525619,0.01028075,0.9879667,5,5,5,5,5,3,5,5,1,1,5,5,4,5,253
0.20817839,0.5498161,0.24200551,0.0033815454,0.23774797,0.75887054,4,4,4,4,3,1,4,4,0,1,3,4,3,4,178
0.20817839,0.5498161,0.24200551,0.083070606,0.7971867,0.11974279,4,5,5,4,4,2,4,3,1,1,5,5,5,5,116
0.0016270371,0.01813307,0.9802399,0.0023820838,0.018285839,0.9793321,5,5,5,5,5,3,5,5,1,1,5,5,5,5,143
0.0065784217,0.021461336,0.97196025,0.002740967,0.035341714,0.96191734,4,4,3,3,3,2,4,4,1,1,4,4,4,4,108
0.0014105497,0.00778016,0.9908093,0.001942019,0.009169993,0.98888797,4,4,4,4,4,2,4,4,1,1,4,4,4,4,78
0.0065784217,0.021461336,0.97196025,0.0013364874,0.014780416,0.9838831,5,5,5,5,5,3,5,5,1,1,5,5,5,5,66
0.0020587186,0.026906488,0.97103477,0.0011986234,0.01844602,0.9803554,5,5,5,5,5,3,5,5,1,1,5,5,5,5,108
0.004877983,0.026928691,0.96819335,0.0013729645,0.0073963115,0.9912307,5,5,5,5,5,3,5,5,1,1,5,5,5,5,168
0.0027328967,0.02724206,0.97002506,0.0015274965,0.006482568,0.9919899,5,5,5,5,5,3,5,5,1,1,5,5,5,5,108
0.0023696667,0.03789595,0.9597344,0.0038972863,0.055668656,0.9404341,5,5,5,5,5,3,5,5,1,1,5,5,5,5,59
0.0025074526,0.057970867,0.93952173,0.0021230367,0.06869946,0.9291775,5,5,5,5,5,3,5,5,1,1,5,5,5,5,253
0.20817839,0.5498161,0.24200551,0.0016596831,0.037695557,0.96064484,4,4,4,5,3,2,4,4,1,1,4,4,4,4,78
0.0017138881,0.02630857,0.9719775,0.0017838595,0.021595718,0.97662044,5,5,5,5,4,3,5,5,1,1,5,5,5,5,78
0.31606993,0.6549147,0.029015403,0.067788474,0.7081415,0.22407004,4,4,3,3,4,1,3,4,1,1,5,5,5,5,78
0.10912455,0.4027651,0.48811036,0.0033087358,0.038597226,0.95809406,3,3,3,4,3,2,4,4,1,1,3,4,5,3,103
0.0025713798,0.027769681,0.969659,0.0017070872,0.0113821095,0.9869108,5,5,5,5,5,3,5,5,1,1,5,5,5,5,108
0.0015933941,0.00759111,0.9908155,0.0039055918,0.024115482,0.97197896,5,5,5,5,5,3,5,5,1,1,5,5,5,5,108
0.20817839,0.5498161,0.24200551,0.14576094,0.6270796,0.22715947,4,4,4,4,3,2,4,4,0,1,4,4,4,4,233
0.20817839,0.5498161,0.24200551,0.009875688,0.28893232,0.70119196,4,3,5,4,4,2,4,4,1,0,3,4,4,4,103
0.0038725247,0.14962249,0.846505,0.0082485005,0.06650498,0.92524654,5,5,5,5,3,3,5,5,1,1,5,5,5,5,178
0.04082313,0.21814297,0.74103385,0.7706146,0.21558474,0.013800564,3,3,4,3,3,2,3,2,0,1,5,5,5,5,103
0.0034804512,0.057803955,0.9387155,0.007978263,0.060184386,0.9318374,5,5,5,5,3,3,5,4,1,1,5,5,5,4,198
0.002740967,0.03534169,0.96191734,0.4077244,0.5486426,0.043633085,4,4,5,4,4,3,4,3,0,1,4,5,5,4,198
0.0027377096,0.109600335,0.887662,0.004567121,0.047121625,0.94831127,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.0800719,0.25523937,0.6646888,0.0015660602,0.0986359,0.899798,5,5,5,5,5,3,5,5,0,1,5,5,5,5,198
0.0043172054,0.21646075,0.77922213,0.019905247,0.61148965,0.3686052,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.0014837408,0.008250748,0.9902654,0.0039123385,0.054550607,0.941537,4,4,4,4,3,3,5,4,1,1,4,4,4,4,198
0.0015161403,0.011314424,0.9871695,0.0013888885,0.010103734,0.9885074,5,5,5,5,5,3,5,4,1,1,5,5,5,5,198
0.0033170665,0.030608643,0.96607435,0.0023096423,0.042478707,0.9552117,5,5,4,5,3,3,4,3,1,1,5,5,5,5,198
0.20817839,0.5498161,0.24200551,0.0022735975,0.031741887,0.9659846,5,5,5,5,4,3,5,5,1,1,5,5,5,5,198
0.20817839,0.5498161,0.24200551,0.0014849993,0.0071931775,0.99132186,5,4,5,4,3,3,4,4,1,1,5,4,5,5,198
0.21173616,0.6673735,0.1208904,0.2220774,0.5877973,0.19012529,5,5,5,5,5,3,4,4,0,1,5,5,5,5,198
0.0015989289,0.020845696,0.9775554,0.0079107,0.047897477,0.9441918,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,5,5,5,2,3,5,5,0,1,5,5,5,5,198
0.0014907678,0.009524147,0.98898506,0.0012237609,0.0075539784,0.99122226,5,5,4,5,5,3,5,5,1,1,5,5,5,5,198
0.0015888804,0.011127551,0.9872836,0.0024135793,0.024079569,0.9735068,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.013443513,0.15615419,0.8304023,0.013443506,0.1561542,0.8304023,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.0022524807,0.018271165,0.9794764,0.0023853288,0.0153095,0.98230517,4,4,4,4,2,2,4,3,1,1,4,4,4,4,198
0.03125872,0.17961416,0.7891272,0.0021313177,0.017789206,0.9800795,5,4,4,4,3,2,4,4,1,1,4,5,4,5,198
0.20817839,0.5498161,0.24200551,0.0015801009,0.014107267,0.9843127,5,5,5,5,4,3,5,5,1,1,5,5,5,5,198
0.0012697558,0.01323499,0.9854953,0.0011365203,0.017979626,0.98088384,5,5,5,5,4,3,5,5,1,1,5,5,5,5,198
0.003832014,0.02550123,0.97066677,0.005063921,0.064779736,0.9301563,4,4,4,5,4,3,5,3,1,1,2,4,5,4,198
0.013773793,0.06576376,0.9204625,0.00289294,0.024965212,0.97214186,5,5,5,5,5,3,5,5,1,1,4,5,5,5,198
0.0020985117,0.10090018,0.89700127,0.0043066056,0.013159229,0.9825341,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.0013700275,0.01189018,0.9867399,0.0021269738,0.012449268,0.98542374,5,5,5,5,5,3,5,5,1,1,5,5,5,5,13
0.0011350579,0.019003164,0.97986174,0.0017602285,0.015307992,0.98293173,5,5,5,5,5,3,5,5,1,1,5,5,5,5,13
0.0015282182,0.017303437,0.9811684,0.0013555582,0.009123241,0.98952127,5,5,5,5,4,3,5,5,1,1,5,5,5,5,13
0.0013564007,0.010338367,0.9883052,0.004434794,0.08962823,0.905937,5,5,5,5,5,3,5,5,1,1,5,5,5,5,13
0.617256,0.34571302,0.037030976,0.0036328805,0.04915559,0.94721156,5,4,5,5,2,3,5,5,1,1,4,4,5,5,13
0.0011647257,0.014668034,0.9841673,0.0091961175,0.2694988,0.7213051,4,4,4,3,3,2,4,4,0,1,4,4,5,5,13
0.0018262317,0.0208482,0.97732556,0.0018262301,0.020848168,0.97732556,5,5,5,5,5,3,5,5,1,1,5,5,5,5,13
0.0023697456,0.02589561,0.97173464,0.0011517531,0.014436292,0.9844119,5,5,5,5,5,3,5,5,1,1,5,5,5,5,13
0.0013325125,0.012091779,0.9865758,0.0018336561,0.026836518,0.9713298,5,5,5,5,5,3,5,5,1,1,5,5,5,5,13
0.0016280356,0.015804507,0.9825675,0.0012172112,0.013598703,0.9851841,5,5,5,4,4,3,4,5,0,1,5,5,5,5,13
0.018751912,0.07148865,0.90975946,0.0029376317,0.04269507,0.9543673,4,4,5,3,5,2,3,4,1,1,5,5,2,4,13
0.0022353586,0.024409568,0.9733551,0.0076070586,0.17552863,0.81686425,5,5,5,4,5,3,5,4,1,1,5,5,5,5,13
0.0013190698,0.0099339895,0.98874694,0.0013544612,0.0076857866,0.99095976,5,5,5,5,5,3,5,5,1,1,5,5,5,5,13
0.0023905756,0.019828467,0.977781,0.002895354,0.017673071,0.97943157,4,4,5,3,5,1,4,3,1,1,4,4,5,5,13
0.002313485,0.010585949,0.9871006,0.058178414,0.30829984,0.63352174,4,4,4,4,4,2,4,4,1,1,4,4,4,4,13
0.037798606,0.6491425,0.31305894,0.0041259984,0.04861284,0.9472612,5,5,5,5,4,3,5,5,1,1,5,5,5,4,13
0.0012900629,0.01078492,0.98792505,0.0026385193,0.18907778,0.8082837,5,5,5,5,5,3,5,5,1,1,5,5,5,5,13
0.0012146467,0.009399626,0.9893857,0.0026910284,0.07717504,0.92013395,5,5,5,5,4,3,5,4,1,1,5,5,5,5,198
0.0011229807,0.010351662,0.98852533,0.0030157422,0.023521744,0.9734625,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.0014609273,0.052059904,0.9464792,0.0025619196,0.100213245,0.89722484,5,5,5,4,5,3,5,3,1,1,5,5,5,5,198
0.0042264843,0.018850889,0.97692263,0.002582625,0.022823434,0.97459394,5,5,4,5,4,3,5,4,0,1,4,5,5,5,198
0.0023780519,0.09042358,0.9071983,0.0055676005,0.04350058,0.95093185,3,4,4,3,4,2,5,4,1,1,4,5,3,5,170
0.0019287168,0.017202733,0.9808686,0.001079364,0.011932566,0.98698807,5,5,5,5,5,3,5,5,1,1,5,5,5,5,170
0.20817839,0.5498161,0.24200551,0.0037712778,0.065177195,0.9310515,5,5,5,5,5,3,5,5,1,1,5,5,5,5,170
0.28704873,0.4705556,0.2423957,0.0749846,0.36316293,0.56185246,5,5,5,5,5,3,5,5,1,1,5,5,5,5,170
0.00153483,0.023651319,0.9748139,0.001447939,0.021029055,0.977523,5,5,5,5,5,3,5,5,1,1,5,5,5,5,170
0.0011076184,0.014903036,0.9839894,0.0635804,0.27677152,0.65964806,3,3,3,4,4,2,3,3,1,1,4,4,4,4,170
0.24340433,0.54537165,0.21122403,0.0013187546,0.020414386,0.97826684,3,4,3,4,2,2,3,3,1,1,5,4,3,4,170
0.0013682382,0.019247506,0.97938424,0.0010555534,0.016969338,0.98197514,5,5,5,5,4,3,5,4,1,1,4,5,5,5,180
0.0032955282,0.020349458,0.976355,0.4753027,0.42011952,0.104577735,4,4,5,5,4,3,4,5,1,1,3,3,4,4,180
0.0019547334,0.049588118,0.9484571,0.0021168052,0.042546477,0.9553367,4,4,4,4,4,2,4,4,1,1,5,5,5,5,170
0.0019735924,0.0116112055,0.9864152,0.011810299,0.7396521,0.24853761,5,5,5,5,5,3,5,5,1,1,5,5,5,5,193
0.0071743433,0.097892284,0.8949334,0.0057047955,0.036889546,0.9574056,5,5,5,5,4,3,4,5,1,1,5,5,5,5,193
0.0024230995,0.007052129,0.9905248,0.058178414,0.30829984,0.63352174,5,5,5,5,5,3,5,5,1,1,5,5,5,5,193
0.006268698,0.2701481,0.72358316,0.0030401605,0.061248384,0.93571144,5,5,4,4,4,3,5,4,1,1,4,5,5,5,193
0.0038045177,0.049281206,0.9469142,0.0023288857,0.049342394,0.94832873,5,5,5,5,5,3,5,5,1,1,5,5,5,5,193
0.09798433,0.60564744,0.2963683,0.0029800364,0.039821155,0.9571988,5,5,5,5,5,3,5,5,1,1,5,5,5,5,193
0.0017893658,0.015292788,0.98291785,0.0027252606,0.06251034,0.9347643,5,5,5,5,5,3,5,5,1,1,5,5,5,5,193
0.0018476913,0.023991764,0.9741605,0.0014039958,0.013066354,0.9855297,5,5,5,5,4,3,5,5,1,1,5,5,5,5,193
0.0025025378,0.036636516,0.9608609,0.001836554,0.025298184,0.9728653,4,4,4,4,3,2,3,4,1,1,4,4,5,5,193
0.001122902,0.017297981,0.9815792,0.009536149,0.22673006,0.7637338,5,5,4,4,5,3,5,4,1,1,5,5,5,5,193
0.0029581252,0.022931952,0.97410995,0.0026281793,0.027371526,0.97000027,5,5,5,5,4,3,5,5,1,1,5,5,5,5,193
0.019845689,0.20188002,0.7782743,0.004679045,0.07441943,0.92090154,5,5,5,4,4,2,3,4,1,1,5,5,5,5,193
0.0015077442,0.012857038,0.98563516,0.0014750769,0.015103152,0.98342174,5,5,5,5,5,3,5,5,1,1,5,5,5,5,193
0.009177357,0.06342959,0.9273931,0.003262161,0.044105846,0.952632,5,5,5,5,5,3,5,5,1,1,5,5,5,5,193
0.003230236,0.05099162,0.9457782,0.004344361,0.10741839,0.8882373,5,5,5,5,3,3,5,5,1,1,5,5,5,5,193
0.20793803,0.4761739,0.31588802,0.0042974465,0.060652643,0.93504995,4,5,5,5,3,3,5,5,1,1,5,5,5,5,216
0.0019609404,0.015394241,0.98264486,0.005981917,0.070104025,0.923914,4,5,3,4,3,3,5,4,1,1,5,5,4,5,216
0.5542012,0.39291316,0.05288566,0.0016595573,0.018404365,0.9799361,5,5,4,3,3,3,4,4,0,1,5,5,5,5,216
0.005248801,0.0386231,0.9561281,0.0047515123,0.067022085,0.92822635,4,4,4,4,4,2,4,4,1,1,5,5,5,5,142
0.20817839,0.5498161,0.24200551,0.0038233649,0.06246848,0.9337082,4,4,4,3,3,3,5,4,1,1,5,5,5,5,142
0.0025446014,0.026400119,0.9710553,0.0014237253,0.012511716,0.98606455,5,5,5,5,5,3,5,5,1,1,4,5,5,5,142
0.0029873364,0.06500498,0.9320077,0.02838612,0.10687752,0.8647363,4,4,4,4,5,2,5,5,1,1,4,4,4,4,142
0.057752874,0.28673837,0.6555087,0.0017614305,0.010352507,0.9878861,4,5,5,3,2,3,5,3,1,1,5,4,5,4,142
0.0011814664,0.011921855,0.9868967,0.0020607177,0.009581597,0.9883577,4,4,4,5,4,2,4,4,0,1,5,5,5,5,170
0.0016253229,0.018885361,0.9794893,0.0017676149,0.0153410835,0.9828913,5,5,5,5,3,3,5,5,1,1,5,5,5,5,216
0.24512157,0.5335456,0.22133283,0.24512163,0.5335455,0.22133291,5,5,5,5,5,3,5,5,1,1,5,5,5,5,21
0.002644857,0.05379977,0.94355536,0.20817846,0.549816,0.24200551,5,5,5,5,5,3,5,5,1,1,5,5,5,5,21
0.0012723699,0.011890737,0.9868369,0.0015484367,0.0115170395,0.98693454,5,4,5,3,3,3,5,3,1,1,4,5,5,5,21
0.20817839,0.5498161,0.24200551,0.0040269583,0.052980512,0.94299257,5,5,5,5,5,3,5,5,1,1,5,5,5,5,21
0.01158215,0.16677244,0.8216454,0.0061351275,0.0914935,0.9023714,5,5,5,5,5,3,5,5,1,1,5,5,5,5,21
0.8616612,0.12617351,0.012165313,0.7936847,0.18011138,0.026203927,3,3,2,2,4,3,5,5,0,1,4,4,4,4,21
0.0014214033,0.023596488,0.97498214,0.09765501,0.7533298,0.14901511,4,5,5,5,5,2,5,5,1,1,5,5,5,5,216
0.20817839,0.5498161,0.24200551,0.0013452511,0.019748466,0.9789063,5,5,5,4,5,3,5,5,1,1,5,5,5,5,21
0.0016115239,0.00756493,0.9908235,0.002345634,0.04486262,0.95279175,5,5,5,5,5,3,5,5,1,1,5,5,5,5,217
0.0029491775,0.010907026,0.9861438,0.018896652,0.17239916,0.80870414,5,5,5,5,5,3,5,5,1,1,5,5,5,5,217
0.20817839,0.5498161,0.24200551,0.0019678865,0.013990295,0.9840418,5,5,5,5,5,3,5,5,1,1,5,5,5,5,217
0.020673508,0.7431137,0.23621282,0.004927891,0.0500537,0.9450184,4,4,4,4,5,3,5,4,1,1,5,5,5,5,217
0.0016779384,0.014011297,0.98431075,0.0021137034,0.027648216,0.97023815,5,5,5,5,5,3,5,5,1,1,5,5,5,5,21
0.0016414504,0.02458444,0.9737741,0.006031237,0.07235959,0.92160916,5,5,5,5,4,3,5,5,1,1,5,5,5,5,21
0.0036039841,0.033851177,0.9625448,0.0015642792,0.024951614,0.9734841,5,5,5,5,5,3,5,5,1,1,5,5,5,5,21
0.002111622,0.029425878,0.96846247,0.0014828785,0.009046144,0.98947096,5,5,4,5,4,3,4,5,1,1,5,5,5,5,21
0.0015069991,0.008948845,0.98954415,0.008974915,0.1390641,0.85196096,5,4,5,5,4,3,5,5,1,1,5,5,5,5,217
